,bully_severity,is_bully,post
3728,0.0,False,WHO IS FRIENDS WITH THE OLD LADIE AT THE BUS STOP LOLhahahahahahah umm kayla shes totes a dero ahahahahahahaha
3729,0.0,False,who is this http://www.facebook.com/?ref=hp#!/photo.php?pid=367394&amp;id=100000175835119 hint not lilyi thought that hint not lily bit ment it was lily....i was wrong its some chick.....she's a whore....lol jokes i love her :)
3730,0.0,False,who is this kayla she sounds like she like short stacka babe =] and fyi she IS short stack haha
3731,0.0,False,Who is your favorite member of Short Stack?ohh um this ones really hard lol well i like them all and i spose it was andy but its now bradie i guess haha i would choose them all if i had the choice lol =](i do like shaun to)
3732,0.0,False,Who&#39;s the coolest person you know?jesus!
3733,0.0,False,Who&#39;s the most famous person you&#39;ve met?met personally um Andy Clemmensen unless u count Santa hes pretty famous or the guy that helped train the animals from babe the pig or something like that ur pick. lol
3734,0.0,False,Who&#39;s the sexiest man alive?jesus.
3735,0.0,False,whos your favoroute band?r A: ITS SHORT STACK OMG!!!r is it really?r YES!!! no really tell me?short stack lol lots of ppl are asking questions about them 4 me lol =]
3736,0.0,False,will u cook with me in food tec whenever we cook next :P ?sure i guess.....................great question lol :D
3737,0.0,False,Woop I so did that Adam Turnbull one :) from adam lol! :)thats nice to no lol=]
3738,0.0,False,would you fuck shaun diviney? answer honestly!omg who wrote this? and umm please dont ask that again lol hes 21 im 14 :/
3739,0.0,False,Would you rather be a zombie or a mummy?wat evers better looking lol.
3740,0.0,False,Would you rather date a lot of different people  or be in a committed relationship?at the same time...... whaaaaaaaaaat? lol
3741,0.0,False,Would you rather have the ability to fly  or the ability to breathe underwater?I have no idea haha maybe fly so then like it doesnt matter what happens to the world i'd be safe coz i could fly away right?
3742,0.0,False,Would you rather own a luxury yacht or a private jet?Jet.
3743,0.0,False,Would you rather swim in a pool or the ocean?depends if there are little kids about i dont trust lol
3744,0.0,False,Would you rather work at a large company or a small one?a largeeeeeeeeeeeeee one more money :D haha
3745,0.0,False,Wow some dude wants you rach :/:/ hmm i no lol
3746,0.0,False,yes YAY! you guessed it right ;) and i cant call you! :Lum why not haha jks :)
3747,0.0,False,YO MOM CHEST HAIRS love @TaylorStack :)haha awwww i love you:) i watched mean girls today yep and that was in it ;)
3748,0.0,False,yo ppl spread the word and ask me more questions =]i agree with myself =]
3749,0.0,False,10 things you want to do before you die1. sky dive 2. bungie jump 3. visit all the states 4. go to as many concerts as possible 5. spend a day hanging out with some celebs :D 6. travel the world  7. visit all the disneylands in the world 8. work at a job that i love  9. have a family  10. idk for this one haha
3750,0.0,False,123 or 789?what about 456?
3751,0.0,False,ABCDEFGHIJKLMNOPQRSTUVWXYZ. Pick one...M!
3752,0.0,False,An angel appears out of Heaven and offers you a lifetime supply of the alcoholic beverage of your choice. &quot;Be brand-specific&quot; it says. Man! What are you gonna say about that? Even if you don&apos;t drink booze there&apos;s something you can figure out... so what&apos;scorona lights :D
3753,0.0,False,Are children who use sign language allowed to talk with their mouth full?they can but its rude to do so
3754,0.0,False,Are one handed people offended when police tell them to put their hands up?maybe. it would be understandable
3755,0.0,False,Are you a morning or night person?i can be a bit of both depending on the day or mood haha
3756,0.0,False,Are you a people person?i can be haha
3757,0.0,False,At a movie theater which arm rest is yours?both cuz im an arm rest nazi :D
3758,0.0,False,Babies wake up almost every two hours or so  then why say  &quot;sleep like a baby&quot;?cuz they can be deep sleepers haha
3759,0.0,False,best high school memory?ummm theres alot of memories but none that i can think of at the moment
3760,0.0,False,best memory with your friends (place  when  what you did)i have a whole bunch! :D but the 2 memories i remember currently that are the best are with kelly and ashley. kelly being a kickass weekend filled with fun in slo and ashley being the renaissance faire and the 3oh!3 and cobra starship we went to :D
3761,0.0,False,Blue Bear  or Purple Penguin?purple penguin all the way!!
3762,0.0,False,Can a short person &quot;talk down&quot; to a taller person?no we talk up!
3763,0.0,False,Can crop circles be square?yes.
3764,0.0,False,Can you cry under water?yea but the tears  and water come together :P
3765,0.0,False,Can you daydream at night?yea if your awake haha
3766,0.0,False,cmon babe just tell me ur favorite position i want to get ot know you and i want to know what ur favorite position iswho is this? haha. add me on facebook then maybe ill tell you haha.
3767,0.0,False,Define a great life?when you feel like you accomplished things you wanted to do and had the time of your life
3768,0.0,False,Did you French kiss before you were 16?yes lol
3769,0.0,False,didnt u used to date matt carona?ummm that would be a no. went to school with him but didnt date him haha
3770,0.0,False,Do astronauts change their clocks when they move over different time zones in space?no  i dont think so
3771,0.0,False,Do bald men wash their head with soap or shampoo?i wouldnt know
3772,0.0,False,Do bald people get Dandruff?idk
3773,0.0,False,Do Chinese people get English sayings tattooed on their bodies?probably
3774,0.0,False,Do glow-in-the-dark objects stop glowing when somebody turns the lights on?yea
3775,0.0,False,Do prison buses have emergency exits?possibly
3776,0.0,False,Do siamese twins pay for one ticket or two tickets when they go to movies and concerts?probably 2
3777,0.0,False,Do the minutes on the movie boxes include the previews  credits  and special features  or just the movie itself?probably just the movie itself
3778,0.0,False,Do they bury people with their braces on?probably
3779,0.0,False,do u have a cool anagram for your nameummm no. im not bored enough to do that haha
3780,0.0,False,Do you act differently around your friends just to fit in?no but i do act somewhat different depending on who im with.
3781,0.0,False,Do you believe honesty is the best policy?yeeesss so much
3782,0.0,False,Do you believe in ghosts?ummm idk i do and i dont haha
3783,0.0,False,Do you believe in God?i do <3
3784,0.0,False,Do you have a garden?yes.
3785,0.0,False,Do you have a lot of friends?i do!
3786,0.0,False,Do you have any nicknames? If so what are they?umm not really. mel is the only one used today.
3787,0.0,False,Do you have any obsessions?musically  cobra starship. but other than that nope!
3788,0.0,False,Do you like to dance?YESSSSSS. i love to dance :]
3789,0.0,False,Do you like your eggs scrambled or sunny side up?neither :P
3790,0.0,False,Do you really know all the words to your national anthem?yes.
3791,0.0,False,Do you remember your dreams?some of them haha
3792,0.0,False,Do you think you&apos;re hot and/or sexy?no. i dont but thats cuz im insecure about myself
3793,0.0,False,Do you wake up or open your eyes first?i honestly think we wake up before opening our eyes. we go thru a REM cycle in our sleep
3794,0.0,False,Does a &apos;Marks-A-Lot&apos; marker  mark any more than a regular marker?probably not
3795,0.0,False,Does eating carrots really help you to see in the dark?idk haha
3796,0.0,False,Does fuzzy logic tickle?sometimes hehe :]
3797,0.0,False,Does the postman deliver his own mail?no.
3798,0.0,False,Does your name make any interesting anagrams?ummm MRH? nope lol
3799,0.0,False,Doesn&apos;t a lightning rod on top of church show a lack of faith?no it shows safety
3800,0.0,False,Doesn&apos;t expecting the unexpected make the unexpected become the expected?yup it sure does!
3801,0.0,False,dont u worry im not blackmailing you lol. i would never tell anyone no matter what lol only i know the answer lolhaha thanks :D
3802,0.0,False,Elephants have very good memories. Who realised that and what other brain was it measured against?idk and probably ours or a monkey or both hahah
3803,0.0,False,favorite alcoholic drinkcoronas! <3 so beer would be the answer :D
3804,0.0,False,favorite drink ?But I say I'll be back gotta get some more coronas!!!! bahaha jk my favorite drink is dr. pepper :D
3805,0.0,False,Favorite Foodhot cheetos :D oh! and el torito salsa :D
3806,0.0,False,favorite moviecurrently the hangover  superbad  forgetting sarah marshall  how to train your dragon  and a few more that i cant remember lol
3807,0.0,False,Favorite nickname somebody gave you?mmm i dont really have a favorite. my gpa used to call me buster. one of my best friends calls me mel. haha those 2 are the only nicknames for me :D unless you want to include bitch whore and slut lol
3808,0.0,False,For the guys: have you ever worn lingerie.  For the girls: have you ever worn a jockstrap.ew no.
3809,0.0,False,Give me the names of 3 objects or things you love most and why?my hearing aids as they help me hear the smallest things like crickets :D family as they will always be there for me:D and God  even tho ive been struggling with my faith lately i know he will help me and wouldnt give me anything i cant handle
3810,0.0,False,Goldfish have a 3 second memory. Who came to this conclusion and how?a scientist lol
3811,0.0,False,hahahah whoever is asking about her favorite sex position i know the answer lol hahahahahahahabahah yup that you do. but im not gonna tell the whole fuckign world what it is lol
3812,0.0,False,hahahahah this is awesome i know how to send messages to all my friendscool.
3813,0.0,False,hahahahaha no you wont i know u wont lol he just wants to kow just tell himwell what if i dont have a favorite? what am i supposed to say then? lol
3814,0.0,False,Have you ever been cow-tipping or snipe-hunting?no.
3815,0.0,False,have you ever been in trouble with the lawfuck no! i live with a used-to-be sheriff  im careful with the law outside of my home :D
3816,0.0,False,Have you ever been to a gay bar?no haha
3817,0.0,False,Have you ever collected stickers that are on fruits?no lol. ive collected stickers but not the ones on the fruit lol
3818,0.0,False,Have you ever eaten a crayon?probably when i was a kid lol
3819,0.0,False,Have you ever eaten a crayon?probably when i was little
3820,0.0,False,Have you ever had a poem or a song written about you? if so what did it say? what was the title?yea idr tho
3821,0.0,False,Have you ever had a secret admirer? (what did he/she do for you)not that i can remember :D
3822,0.0,False,Hello Beautiful-You&apos;ve been NIBBLED ON! Today is NIBBLE DAY and baby you know you&apos;re sexy if you get nibbled! GO ahead &amp; start NIBBLIN&apos;! Send this to all your sexy friends (even me)! If you get 2 back you&apos;re ugly  3-4 ok  5-6 damn  7-8 WOWhaha definitely wont be sending this amywhere :] i dont need chain mail to tell me how good i look :] i already know! ;]
3823,0.0,False,hey everyone im gettin alot of complaints please inbox me and let me know if u dont wanna be on my spam listi still do!
3824,0.0,False,hey everyone im gonna start spamming again starting tomorrow...if you dont want to be spammed then inbox me ASAPokie dokie :P
3825,0.0,False,hhaahhaahahaha dont u just love people who do that loli know! seriously! whoever they are obviously doesnt have the BALLS to tell me to my face or at least tell me who they are lol
3826,0.0,False,How big is your bed?umm small cuz its a couch lol
3827,0.0,False,How can sweet and sour sauce be sweet and sour at the same time?because it is fucking awesome :D
3828,0.0,False,How did the first women ever to shave their legs know that the skin wouldn&apos;t just peel right off?idk lol
3829,0.0,False,How do they get the swirls in the toothpaste to come out so perfectly?magic toothpaste fairies :P
3830,0.0,False,How do you eat your cookie? (eat around edges  break in half  just eat it lol)i eat it like a normal person lol
3831,0.0,False,How do you handcuff a one-armed man?wow really?
3832,0.0,False,How do you tell when you run out of invisible ink?when there is none left :P
3833,0.0,False,How does Freddy Kruger wipe his butt?ewww why would you wanna know this shit
3834,0.0,False,How important does a person have to be before they are considered assassinated instead of just murdered?famous! :P
3835,0.0,False,How many drinks does it take before you get drunk?a couple. i really only like beer haha :P and not hard liqour
3836,0.0,False,How many drugs have you done in the past three days?zero :D
3837,0.0,False,How many licks does it take to get to the center of a lollipop?dgaf :]
3838,0.0,False,how many people are you following right nowon here? like maybe 15 people or a lil more lol
3839,0.0,False,How many times have you been cussed out? for me its alot cause of work lola few  times
3840,0.0,False,How much are you going to release that information for? I would gladly pay to know that.im not a fucking prostitute lol. i dont want your money. maybe if you tell me who you might be ill let you know the answer ;]
3841,0.0,False,how much should a bag of kettle korn be?ewww i hate that stuff :P
3842,0.0,False,How old are you before it can be said you died of old age?oooollllldddd
3843,0.0,False,How would a world without music affect us?we would go crazy! movies would suck haha
3844,0.0,False,How would you throw away a trash can?toss it in a dumpster :P
3845,0.0,False,http://www.chatzy.com/498131478193 join me in a chatroomno thanks
3846,0.0,False,I thought about how mothers feed their babies with tiny little spoons and forks so I wondered what do Chinese mothers use? Toothpicks?bahaha i doubt it
3847,0.0,False,If a bald person works as a chef at a restaurant  do they have to wear a hairnet?depends on the restaurants policies
3848,0.0,False,If a bee is allergic to pollen would it get the hives?haha i think that would be impossible
3849,0.0,False,If a book on &apos;How to achieve success?&apos; is a failure  is it a success?sure why not?
3850,0.0,False,If a cannible was on death row could he ask for the last guy that was electricuted for his last meal?he could would he get it is the real question
3851,0.0,False,If a doctor suddenly had a heart attack while doing surgery  would the other doctors work on the doctor or the patient?both :P
3852,0.0,False,If a kid refuses to sleep during nap time  are they guilty of resisting a rest?bahaha thats funny and yes
3853,0.0,False,If a king is gay and marries another guy what is that guy to the royal family?the wifey! lol idk
3854,0.0,False,If a stripper gets breast implants can she write it off on her taxes as a business expense?i wouldnt doubt it lol
3855,0.0,False,If Fed Ex and UPS were to merge  would they call it Fed UP?or F UPS (fuck ups hehe) :P
3856,0.0,False,If girls with large breasts work at Hooters  then do girls with one leg work at IHOP?possibly but who knows. large breasted girls could work at ihop too
3857,0.0,False,If I had my legs amputated  would I have to change my height and weight on my driver&apos;s license?hmmm thats a good question
3858,0.0,False,If K.F.C Stands for Kentucky Fried Chicken  Why do they play sweet home Alabama on the comercials?the music sounds good lol
3859,0.0,False,If laughter is the best medicine  who&apos;s the idiot who said they &apos;died laughing&apos;?they laughed alil too much i guess
3860,0.0,False,If London Bridge is standing why is there a song about it falling down?wow really? cuz people like making cool songs about bridges
3861,0.0,False,If nobody buys a ticket to a movie do they still show it?maybe ?
3862,0.0,False,If parents say  &quot;Never take candy from strangers&quot; then why do we celebrate Halloween?its the day of exceptions where we can look like idiots also :p
3863,0.0,False,If people with one arm go to get their nails done  do they pay half price?idgaf :P
3864,0.0,False,If rabbitsu2019 feet are so lucky  then what happened to the rabbit?good question:]
3865,0.0,False,If the FBI breaks your door down do they have to pay for it?maybe
3866,0.0,False,If the professor on Giligan&apos;s Island can make a radio out of coconut  why can&apos;t he fix a hole in a boat?he is too smart :P
3867,0.0,False,If the universe is everything  and scientists say that the universe is expanding  what do you think it is expanding into?honestly i dont think any knows that answer. we are constantly trying to figure out the world around us and as we do  we will always have questions that will remain unanswered.
3868,0.0,False,If there&apos;s an exception to every rule  is there an exception to that rule?wouldnt doubt it
3869,0.0,False,If tomorrow is going to be twice as cold as today  and today it is 0 degrees  how cold is it going to be tomorrow?0 degrees :]
3870,0.0,False,If Uranus had earthquakes would they be called Uranusquakeslol possibly
3871,0.0,False,If vegetarians love animals so much  why do they eat all their food?huh? they love animals so they dont eat THEM but they do gotta eat one way or another lol
3872,0.0,False,If you became a multi-millionaire overnight  what would you buy?a house :]
3873,0.0,False,If you could be an animal  what would you be?tiger roar!!! :] lol jk nah id like to either be a puppy or a cool dinosaur :P
3874,0.0,False,If you could bring one character to life from your favorite book  who would it be?idk haha maybe beowulf:]
3875,0.0,False,If you could change one thing about the world  regardless of guilt or politics  what would you do?oil spill  and world peace and world hunger :] i know thats 3 but i cant choose lol
3876,0.0,False,If you could change something about your home  without worry about expense or mess  what would you do?make it big enough for my extended family and those who really arent &quot;family&quot; but treat them like they are to live in
3877,0.0,False,If you could go to a planet  which would it be?id like to visit mars :]
3878,0.0,False,If you get cheated by the Better Business Bureau  who do you complain to?idk lol
3879,0.0,False,If you had A Big Win in the Lottery  how long would you wait to tell people?not that long haha
3880,0.0,False,If you had to throw away either your TV or your computer  which would you choose?tv cuz i can always find my shows online :D
3881,0.0,False,If you mated a bull dog and a shitsu  would it be called a bullshit?hahahahahaha how funny lol
3882,0.0,False,If you soak a raisin in water  does it turn back into a grape?no.
3883,0.0,False,If you wanted to look very sexy  how would you dress?the way i want to lol :]
3884,0.0,False,If you were a worm  how long would you be?as long as i fucking wanted to be :D
3885,0.0,False,If you were the opposite sex for one day  what would you look like and what would you do?i would look sexy and fuck shit up :D
3886,0.0,False,Imagine. It is a dark night  you are alone  it is raining outside  you hear someone walking around outside your window. Who do you call?either a family member or one of my guy friends that would come and protect me :D
3887,0.0,False,In order to survive 3 more days you need a small meal. There is nothing with you except your pet monkey... Do you fry up some monkey?maybe if i was really that desperate.
3888,0.0,False,In scale from 1-5  how afraid of dark are you?1 being least? then like 2. ive watched horror movies that scared the shit out of me lol
3889,0.0,False,In the song Yankee Doodle  is he calling the horse or the feather &quot;macaroni&quot;?both :P
3890,0.0,False,Is &quot;vice-versa&quot; to a dyslexic just plain redundant?probably
3891,0.0,False,Is it legal to travel down a road in reverse  as long as your following the direction of the traffic?probably not lol
3892,0.0,False,Is quality or quantity of friends more important?quality for sure
3893,0.0,False,Is there a time limit on fortune cookie predictions?nope! :D
3894,0.0,False,Is there anything pink within 10 feet of you?yes a brush
3895,0.0,False,Is there ever a day that mattresses are not on sale?yes.
3896,0.0,False,Is there one thing all of your love interests have had in common?so far they have been blonde jerks lol
3897,0.0,False,is there such thing as love at first sighti used to think that but not anymore.
3898,0.0,False,Is your middle finger longer than your ring finger?yea :D
3899,0.0,False,its frmo south park lollol well excuse me i dont watch south park haha :] family guy on the other hand...
3900,0.0,False,join my chat http://www.chatzy.com/498131478193no thank you haha
3901,0.0,False,lmao. i take super long showersmine used to be. i used to take 30 ish minute showers. lately they have been between 15 and 20 minute showers :] so im saving water yay! :]
3902,0.0,False,lol yea you arehaha yup i know thanks! :D
3903,0.0,False,mine are about 20minnot bad haha:] ive had to take 2 minute showers before. ugh those are a challenge haha
3904,0.0,False,Money does not grow on trees then why do banks have branches?because banks are not trees
3905,0.0,False,Name something you do when you&apos;re alone that you wouldn&apos;t do in front of others.umm idk. i try not to cry in front of people but that sometimes doesnt work
3906,0.0,False,Name the most terrifying moment of your life so far.car accident :/
3907,0.0,False,Now that you&apos;ve slept with two different people in a row  you seem to be having an excellent day because you just came across a hundred-dollar bill on the sidewalk. Holy shit  a hundred bucks! How are you gonna spend it?hmmm probably buy a few things for me and one of my besties :D
3908,0.0,False,On a scale of 1-10 (10 being the highest obviously) how outgoing are you?hmm if i know you well enough its like 8 but if not then like a 4-5 ish haha
3909,0.0,False,On Gilligan&apos;s Island  how did Ginger have so many different outfits when they were only going on a 3 hour tour?cuz she is a fucking diva :D
3910,0.0,False,pu01ddu05dfu05dfu0131u029es u028eu0287u0287u01ddu0279d u01ddu0279u0250 nou028e uu01ddu0265u0287 su0131u0265u0287 pu0250u01ddu0279 uu0250u0254 nou028e u025fu0131im pretty fucking skilled then :D
3911,0.0,False,really i heard u guys got together?when did you ever hear that? haha.i dont even talk to matt.
3912,0.0,False,really? You don&apos;t want to know anything about me.not at the moment haha. to be honest im current under quite a bit of stress
3913,0.0,False,Single or taken?single!!!!!! gabe saporta has my heart at the moment ( he is the lead singer of cobra starship if you didnt know)
3914,0.0,False,Sorry i just thought of one more good question.........Would you break the law to save a loved one?maybe :P
3915,0.0,False,Stretch your left arm out as far as you can  What can you touch?my cousins toys and my blanket
3916,0.0,False,Tell me about something you&apos;ve achieved?ive achieved alot but recently is surviving my first year of college :D
3917,0.0,False,Tell me something about you that most people don&apos;t know.ummmm idk haha
3918,0.0,False,thats all for now people ill do more later. let me know in a message if u want me to stop spamming youalrighty !
3919,0.0,False,The last song you listened to?guilty pleasure by cobra starship :D fangs up! <3
3920,0.0,False,timmeh?wtf?
3921,0.0,False,Type of music you like most?hip hop and r&amp;b. anything on 102.7 and 97.1
3922,4.666666666666667,True,u2584u2588u2580 u2588u2584 u2588u2584u2588 u2580u2588u2580thank you but i am not a slut :D you must have been really bored to send me shit like that :D
3923,0.0,False,viva latinos! were smexyyes we are! latinos are the smexiest ones alive! :]
3924,0.0,False,Was Jesus a virgin when he died?controversial issue
3925,0.0,False,WELL FOLKS THATS ALL FOR TONIGHT I HOPE YOU ENJOYEDwhy thank you! my inbox enjoyed getting butt raped by you :D
3926,0.0,False,What are the last 4 digits in your cellphone number?3315
3927,0.0,False,what are your average text message amounts on a daily basisused to be a whole hell of a lot but now not so much.
3928,0.0,False,What body part do you wash first?chest and arms haha
3929,0.0,False,What color is your bedroom carpet?purple :P
3930,0.0,False,What dead person would you least want to be haunted by?least? someone that got mad  hurt  or upset because of me
3931,0.0,False,What did you do for your last birthday?umm my 18th? went to dland and bought things that 18+ can buy haha
3932,0.0,False,what do you do to help the environment ?i try to take shorter showers to save water  and recycle soda cans and plastic bottles :D
3933,0.0,False,What do you plant to grow a seedless watermelon?lol nice question :]
3934,0.0,False,What do you think Victoriau2019s secret is?i dgaf
3935,0.0,False,what does it take to make you smile ?im always smiling haha :P but if im not  usually someone i know makes me smile. or i just think happy thoughts :P
3936,0.0,False,What does PU stand for (as in &quot;PU  that stinks!&quot;)?idk lol
3937,0.0,False,What famous person do other people tell you that you most resemble?idk haha
3938,0.0,False,What hair color do they put on the driver&apos;s licenses of bald men?depends :P
3939,0.0,False,What happens to an irrisitable force when it hits an immovable object?it bounces off the immovable object  :P
3940,0.0,False,What happens when you put a lightsaber in water?you electricute yourself lol
3941,0.0,False,What if you&apos;re in hell  and you&apos;re mad at someone  where do you tell them to go?to the corner of it and cry :D
3942,0.0,False,What is another word for &quot;thesaurus&quot;?synonym book :P
3943,0.0,False,What is more difficult for you; looking into someones eyes when you are telling someone how you feel  or looking into someones eyes when they are telling you how they feel?when im telling someone how i feel is so damn tough.
3944,0.0,False,What is on the walls of the room you are in?pictures pictures and more pictures
3945,0.0,False,What is Satan&apos;s last name?idk lol
3946,0.0,False,What is the first thing you notice in the opposite sex?eyes :p
3947,0.0,False,What is the last film you saw?get him to the greek :] fucking hilarious :]
3948,0.0,False,What is the last thing you watched on TV?news with katie couric
3949,0.0,False,What is your all time favorite comedy movie?all time? i have no idea. but i love comedy movies so i watch them pretty often
3950,0.0,False,What is your favorite music genre?favorite? umm hip hop and r&amp;b basically 102.7 kiis fm and 97.1 amp radio are the only stations i listen to :D
3951,0.0,False,what is your favorite thing to do on the weekendsmovie night! or beach or what ever as long i am with friends :D
3952,0.0,False,What is your guilty pleasure Disney movie?lol ummm idk i like alot of them :D
3953,0.0,False,what is your most embarrasing moment?running into a glass window in a mall :P
3954,0.0,False,What is your secret weapon to lure in the opposite sex?my ass and tits ;] jk idk i guess my personality?
3955,0.0,False,What vegetable do you most resemble?idgaf
3956,0.0,False,What was the best concert you went to?it has to be the 3oh!3 and cobra starship with guests travie mccoy and i fight dragons concert :D Gabe Saporta is my new love! :D
3957,0.0,False,What was the last thing you bought?a magazine
3958,0.0,False,What website do you spend the most time on?facebook and you tube :D
3959,0.0,False,What were you doing the last time you really had a good laugh?watching bloopers or a movie :]
3960,0.0,False,What would a chair look like if your knees bent the other way?no fucking clue
3961,0.0,False,What would be harder for you  to tell someone you love them or that you do not love them back?telling someone that you dont love them back. ive had to do it and it is so tough to say.
3962,0.0,False,What would happen if you get scared half to death twice? Do you die?no. lame.
3963,0.0,False,What would you want to be written on your tombstone?i have no clue
3964,0.0,False,What&apos;s a saying you say a lot?umm idk haha theres a lot of them that i say alot lol.
3965,0.0,False,What&apos;s the best thing you&apos;ve ever eaten?idk haha :P it probably is el torito  at least thats what i can think of lol
3966,0.0,False,What&apos;s the difference between normal ketchup and fancy ketchup?the type of tomato used :P
3967,0.0,False,What&apos;s your favorite flavored Pringles?ew
3968,0.0,False,whats ur favorite sex positionon top of your dad ;D jk lol not answering this
3969,0.0,False,When Atheists go to court  do they have to swear on the bible?yes.
3970,0.0,False,When did you last laugh?tonight
3971,0.0,False,When did you last step outside? What were you doing?tonight :] walking to the car
3972,0.0,False,When in a conversation with you  what should we expect?;] hehe haha we already have conversations
3973,0.0,False,when was the last time you were in a fight?holy fuck you raped my inbox! O.o lol ummm with my sister like everyday lol. with anyone else that arent family ummm its been a while since ive fought with any body lol
3974,0.0,False,When you looked in the mirror first thing this morning  what was the first thing you thought?damn i look like shit haha :D
3975,0.0,False,When your photo is taken for your driver&apos;s license  why do they tell you to smile? If you are stopped by the police and asked for your license  are you going to be smiling?maybe if you wanna be positive lol
3976,0.0,False,Where do you like to go to have fun?anywhere actually. i can always find a way to have fun
3977,0.0,False,Where do you see yourself in 5 years?i honestly see myself in school  maybe working a part time job or what not. :D
3978,0.0,False,Where is the weirdest place you have a mole?idk haha
3979,0.0,False,Where&apos;s your thinking place?its been a while since ive gone to my actual thinking place alone but disneyland. any other time i use a temporary thinking place my bed.
3980,0.0,False,Which cartoon character do you resemble the most?idk haha
3981,0.0,False,Which of the four seasons do you most anticipate?summer
3982,0.0,False,Which shoe do you put on first?umm usually right one but it can switch
3983,0.0,False,Which was the naughtiest prank you played in school?ummm none because im not that kind of person haha
3984,0.0,False,Which would you choose  true love with a guarantee of a heart break or have never loved before?true love with heartbreak. its better to be loved then not at all.
3985,0.0,False,Who coined the phrase  &apos;coined the phrase?&apos;idgaf
3986,0.0,False,Who Is Your Favorite Person On Big Bang Theory  And If You Had To Pick Who Would Be Most Likely A Lot Like You On The Show?sheldon is my most favorite:] but i love them all :] ummm out of the boys? i think im most like leonard haha :]
3987,0.0,False,Who made the last incoming call on your phone?kelly:]
3988,0.0,False,Who would you most like to be stuck in an elevator with? Least like?my best friend. my enemy.
3989,0.0,False,Why are all of the Harry Potter spells in Latin if they&apos;re English?maybe latin is the language of the wizards :P
3990,0.0,False,Why are the numbers on a calculator and a phone reversed?idk lol
3991,0.0,False,Why are the obituaries found in the &quot;living&quot; section of the newspaper?hahah idk
3992,0.0,False,Why are there interstate highways in Hawaii?idk these are lame questions lol
3993,0.0,False,Why are you single if you are?guys are dicks and think with them too!
3994,0.0,False,Why Did you do it? LOLhuh?
3995,0.0,False,Why do doctors leave the room when you change? They&apos;re going to see you naked anyway.cuz its respectful to do so.
3996,0.0,False,Why do feet smell and noses run?thats life! why do you park in the driveway and drive on the parkway? hmmm?
3997,0.0,False,Why do people constantly return to the refrigerator with hopes that something new to eat will have materialized?idk i do that too
3998,0.0,False,Why do people say &quot;heads up&quot; when you should duck?heads up to look then duck down :P
3999,0.0,False,Why do people say beans beans the magical fruit when beans are vegetables?cuz it rhymed for the song :P
4000,0.0,False,Why do superheros wear their underwear on the outside of their clothes?cuz they are cool like that
4001,0.0,False,Why do they call him Donkey Kong if he is not a donkey?cuz he is a &quot;jackass &quot; lol idk
4002,0.0,False,Why do they call them apartments when the are all stuck together?they are A PART of a community of places to live :]
4003,0.0,False,Why do we say we&apos;re head over heels when we&apos;re happy? Isn&apos;t that the way we normally are?its probably just a saying that someone made up and everyone decided to follow it lol
4004,0.0,False,Why do we sing &quot;Rock a bye baby&quot; to lull a baby to sleep when the song is about putting your baby in a tree and letting the wind crash the cradle on the ground?the tune of it puts the baby to sleep
4005,0.0,False,Why does caregiver and caretaker mean the same thing?cuz the english language is fucked up
4006,0.0,False,Why does grape flavor smell the way it is when actual grapes don&apos;t taste or smell anything like it.cuz thats how God wanted it to be :P
4007,0.0,False,Why does the Easter bunny carry eggs? Rabbits don&apos;t lay eggs.he got them from a fucking chicken
4008,0.0,False,Why does toilet bowl cleaner only come in the color blue?blue is the color of water and sky :P
4009,0.0,False,Why don&apos;t you ever ask me any questions?cuz i havent thought of any lol
4010,0.0,False,Why is a person who plays the piano called a pianist but a person who drives a race car not called a racist?because the english language is cool like that :D
4011,0.0,False,Why is an alarm clock going &quot;off&quot; when it actually turns on?cuz it pisses you OFF in the morning hehe :P
4012,0.0,False,Why is Grape Nuts cereal called that  when it contains neither grapes  nor nuts?idfk lol
4013,0.0,False,Why is it called a funny bone  when if you hit it  it&apos;s not funny at all?some people laugh when they hit it including thier friends :D
4014,0.0,False,Why is it OK for dudes to slap other dudes&apos; asses in football  but not in any other situation?cuz thats just how it is lol
4015,0.0,False,Why is it that before 9/11 they always showed the emergency broadcast system test  and on 9/11 they never used it?idk ask the people who made the emergency whatever it is haha
4016,0.0,False,Why is the man who invests all your money called a &apos;broker&apos;?because he makes you broke! :P
4017,0.0,False,Why is the sky blue?cuz God wanted it to be blue :P
4018,0.0,False,Why is there an entry for the word &apos;dictionary&apos; in a dictionary?for the stupid people lol
4019,0.0,False,why not?cuz i dont do those things haha
4020,0.0,False,Why put a towel in the dirty clothes basket if when you get out of the shower you are clean?because it has been &quot;used&quot; same as when you go to a hair salon the towel they used to dry off your hair is thrown into the used pile to be washed :D
4021,0.0,False,Will the Answer to this question be NO?yes.
4022,0.0,False,With the exception of the computer  what can you hear?tv :p
4023,0.0,False,Worst injury you&apos;ve ever had?worst? ive gotten stitches on my big toe from glass(long ass story) and on my chin ( also long story). but no bones broken!
4024,0.0,False,Would you die without your friends?no. that would suck.
4025,0.0,False,Would you give a homeless person CPR if they were dying?possibly if it came to that decision
4026,0.0,False,Would you rather get up early or sleep late?sleep late for sure :D then i could party all night long :P
4027,0.0,False,Would you rather go a week without bathing  but be able to change your clothes  or a week without a change of clothes  but be able to bathe?without a change of clothes because then i would just wash everything while i bathe :]
