,bully_severity,is_bully,post
3332,0.0,False,If_you_could_go_on_a_road_trip_with_any_person__dead_or_alive__who_would_it_be_and_where_would_you_go?mclaine__idk.down_the_street
3333,0.0,False,If_you_could_have_a_super_power__what_would_it_be?to_read_peoples_minds
3334,0.0,False,If_you_could_have_an_endless_supply_of_any_food__what_would_you_get?cucumbers_and_viniger
3335,0.0,False,If_you_could_instantly_become_fluent_in_another_language__which_language_would_you_pick?italian__french__or_better_at_sign_language
3336,0.0,False,If_you_could_know_the_future_but_not_change_it_would_you_still_want_to_know_what_it_is?yes
3337,0.0,False,if_you_could_live_anywhere_in_the_world_where_would_you_liveummmmmm__i_would_like_to_move_back_to_idaho_falls_because_it_was_really_pretty_and_i_miss_all_my_friends.._but_i_guess_california_or_new_jersey_or_new_york_would_be_cool._:)_p.s._who_is_this?_i_love_the_questions
3338,0.0,False,If_you_could_only_watch_one_TV_show_what_would_it_be?the_office_100%
3339,0.0,False,If_you_could_rid_the_world_of_one_thing__what_would_it_be?alcohol.
3340,0.0,False,If_you_could_wake_up_as_anyone_tomorrow__who_would_it_be?christofer_drew__or_my_sister
3341,0.0,False,if_you_didnt_notice_tabi._i_was_trying_to_say_a_definition_of_something._i_wasnt_saying_anything_mean_to_you_so_dont_tell_me_to_stfu_k?_i_wasnt_being_mean_or_nice._so_just_stop.alright__just_stop_talking_to_me_okay?_hahaha
3342,0.0,False,If_you_had_threee_wishes_what_would_they_be1._TO_GO_TO_IDAHOr_2._TO_GO_SEE_MY_IDAHO_FRIENDSr_3._TO_MOVE_TO_IDAHO
3343,0.0,False,If_you_know_that_down_the_road_there_was_a_business_that_dismembered_baby_boys_and_girls_each_week_would_you_do_something_to_stop_it_from_continuing?_And_would_you_be_a_bad_person_if_you_didn&#39;t_try_to_stop_it?i_would_probably_try_about_2050965967_ways_to_stop_it._ninja_to_protest._and_i_would_be_disapointed_in_whoever_didnt_try.
3344,0.0,False,If_you_people_really_still_think_that_Tabi&#39;s_fake__go_look_at_her_dang_MySpace._-.-hahahaahha_i__know__myspace.com/tabiisaninja
3345,0.0,False,If_you_people_really_still_think_that_Tabi&#39;s_fake__go_look_at_her_dang_MySpace._-.-hahahaahha_i_know__myspace.com/tabiisaninja
3346,0.0,False,If_you_went_to_the_doctor_and_found_that_you_had_at_most_one_year_left_to_live_what_would_you_spend_your_last_year_doing?well_what_does_the_dotor_part_have_anything_to_do_with_it?_hahahahahahhahaa_but_i_think_i_would_go_around_and_do_whatever_i_wanted_and_i_wouldnt_worry_about_getting_in_trouble._maybe_get_a_peircing_and_talk_to_some_of_the_boy_i_didnt_think_id_have_a_chance_with._oh_and_go_to_the_beach._hang_out_with_my_sister.
3347,0.0,False,If_you_were_given_a_brand_new_yacht__what_would_you_name_it?a_what?
3348,0.0,False,If_you&#39;re_from_Africa_why_are_you_white?samanthaaaaaaaaaa
3349,2.5,True,If_your_gonna_call_someone_fake_.._at_least_speel_it_right_..._geez_..._ily_Tabiaah!!hahaha_yeahhh
3350,0.0,False,im_trying_to_be_a_gentle_men_so_please_dont_make_me_ask_againhey_hey_this_is_from_skin_and_bones_by_romance_on_a_rocket_ship._i_love_that_song
3351,0.0,False,It&#39;s_fine__i_think_ima_go_though_my_eyes_are_getting_heavy._But__text_me_when_you&#39;re_off._If_I_don&#39;t_reply_im_asleep.okay_:)
3352,0.0,False,its_prolly_not_who_you_think_it_is.._i_just_wanted_you_to_know_what_i_thought_:)well
3353,0.0,False,its_prolly_not_who_you_think_it_is.._i_just_wanted_you_to_know_what_i_thought_:)welll
3354,0.0,False,Jac...bahahahalmao__i_thought_he_spelled_it_some_way_messed_up_way._but_lmao_and_you_like_i'll_have_8says_order8_and_thats_jack__j-a-c-k._then_your_mom-he_knows_how_to_spell_jack._hahahahahaha
3355,0.0,False,jack_needs_to_grow_a_few!lmao_hahahahahhaahah_who_is_this_:)r_but_ha_yeahh
3356,0.0,False,just_checking_if_your_like_a_chomo_or_something_ha._good_thing_you_said_ew.yeah_good_thing
3357,0.0,False,just_so_you_know_scarlett_wasnt_on_when_that_was_wrote.oh_okay_:)_sorry.
3358,0.0,False,justin_likes_you.good_im_glad_he_does__id_be_sad_if_my_husband_didnt_like_me__we_would_have_to_get_a_divorce.r_i'd_be_sad_if_any_of_my_friends_didnt_like_me.
3359,0.0,False,l:)
3360,3.0,True,Leave_Tabi_alone__I_know_for_a_FACT_she_hasn&#39;t_done_anything_to_you._Pretty_sure_it&#39;s_pathetic_you&#39;re_saying_this_shit_anomalously_because_you_don&#39;t_have_the_balls_to_say_it_to_her_face._Who&#39;s_fake_now?_Grow_a_pair_and_shut_the_hell_up._We_don&#39;t_CARE.<3_i_love_you_jo
3361,0.0,False,Leave_Tabitha_alone_perverts._She&#39;s_not_the_type_of_girl__where_she_just_want_sex._She&#39;s_a_sweet_heart__so_don&#39;t_fucking_mess_with_her.:D_your_my_hero<3_thankyou.r_i_love_you_husband.
3362,7.333333333333333,True,Leave_Texas_bitch!!_No_one_here_wants_you!!_Quit_hating_on_Texas_and_Brock__we_were_perfectly_fine_without_you_BITCH!_..._sooo_LEAVE!okay__buy_me_a_plane_tickettttttttttttttttt__thankyou
3363,0.0,False,Let&#39;s_get_married?awhh_i_would_saw_lets!_but_i_have_a_husband_d:
3364,0.0,False,lmao_thanks_for_saying_im_pretty__come_talk_to_me?_:)your_welcome_:)_sureee
3365,0.0,False,LMAO_why_would_tabi_be_fake?_hahahaha_it_cracks_me_up_that_they_put_up_YOUR_picture_but_put_up_a_different_name_hahahaha_thats_low._so._back_to_a_question_cuz_thats_what_these_are_for:_hmmm.._do_you_like_caramal_apples?exactly__ugh_it_makes_me_mad_we_went_to_effing_school_together_and_they_dont_belive_it_hahah_oh_welllllllllllll.r_why_yes_yes_i_do__and_i_like_lemon_drops
3366,0.0,False,LMAO_why_would_tabi_be_fake?_hahahaha_it_cracks_me_up_that_they_put_up_YOUR_picture_but_put_up_a_different_name_hahahaha_thats_low._so._back_to_a_question_cuz_thats_what_these_are_for:_hmmm.._do_you_like_caramal_apples?lmfao_i_no_right._gosh_its_making_me_mad._yes__yes_i_do._haha_i_also_like_lemon_drops_XD
3367,0.0,False,maryy_me_tabinoooooooooooooo_you_dont_have_a_name
3368,3.0,True,Naw_nee_naw_nee_naww_neeeSAMANTHA_YOU_WHORE
3369,0.0,False,never_mindVVVokay_ha
3370,0.0,False,nice_friends_.._oh_wait_:/_srrrry_my_bhuh?
3371,0.0,False,no__i_mean_LIKE_LIKEhaha_okay.r_we_are_friends.
3372,4.0,True,No_no_no(:_FUCK_the_people_who_are_dicks_to_you_you(;_jkhmmmm
3373,0.0,False,No._It&#39;s_not_Pryceoh_sorry_it_was_jack__im_not_use_to_hime_actually_talking_to_me_like_im_a_human.
3374,0.0,False,Nuu-uhh!_When!mmmmmm_it_was_awhile_ago_like_idk_really._haha_but_he_kept_textin_me_offa_dk_phone_likeeeee_3_weeks_ago_maybe__buhh_dont_worry_it_was_just_friendly_friend_stuff_haha_:)_i_member_how_you_guys_ment_;D
3375,0.0,False,oh_well_you_should_really_watch_jar_squatter_sick_video_sick_as_in_holy_shit_i_cant_believe_he_did_that..._i_dare_you_to_watch_it_and_not_look_away_are_you_up_to_the_challenge?haha_no_im_not_lmao
3376,0.0,False,Oh_wow_haha_i_just_read_that__guy/girl&#39;s(?)_poem_Love_how_my_name_is_in_it_i_feel_honored_jkhahahahahaahaha_is_this_dakota_silvey?
3377,0.0,False,OH_YEAH__Love_Jo_(:_<3<3_hahahahhahah_thakssssssssssssss
3378,0.0,False,Okay_so_I_am_pretty_much_ridiculously_jealous_of_you._You&#39;re_so_pretty!hahahha_thank_you_:)
3379,0.0,False,OKAY._i_was_kidding_down_there_lol._but_2_the_other_ppl_that_are_being_serious..SCREW-YOUR-SELFS._shes_sooo_pretty_and_you_dont_need_2_be_sittinghere_being_mean_to_my_friend!!_your_just_jealous_ur_not_as_pretty_as_her_(:_<3_you_tabi!!awhhh_thank_you_jordy.._:)
3380,0.0,False,Okeyyy_honestly_now_I_think_this_stupid_person_is_just_making_up_stuff_cause_she/he_wont_send_you_the_link._Probably_just_trying_to_create_drama_and_such._Maybe_trying_to_make_you_worry?_I_dunno._Butttt_anyways_I_love_you_TabiLou_(;<3haha_yeah_probably.
3381,0.0,False,Omg_all_these_Texans_are_so_sensitive!lmao_i_no_hahahahahhahahahahahaha_thats_what_im_sayin
3382,0.0,False,People_actually_remembering_you_mentioning_male_attention_specifially;_&quot;Six_flags_blah_blah&quot;_and_what_not_is_kind_of_creeeeepy!_And_I_sense_major_jealousy._I_guess_boys_don&#39;t_flirt_with_them?_Pathetic._--Samhahahaha_true_lady_goo_goo
3383,0.0,False,people_you_really_dont_have_anythng_better_todo_with_yr_lives_thn_mess_with_tabi?follow_these_steps.1:shut_up_2:getalife_3:stop_telling_tabi_shes_a_fake_and_that_shes_ugly_4:realize_that_the_only_reason_you_are_mean_is_because_your_insecure!!falloffacliffhhahahahahha_thankyou_:)_LOCKERBUDDIESFORLIFE.
3384,0.0,False,pokemon_yes_or_no?yesss
3385,0.0,False,uit_being_mean_to_me_and_I_will_be_happy!!!!!!!!!!!!!!!jack__im_not_being_mean._im_simply_not_going_to_do_that.
3386,3.0,True,quit_fishing_for_compliment_and_saying_your_ugly__it&#39;s_so_annoyingwellll__im_not_fishing_for_any__your_annoying__go_do_something_else_than_be_rude_to_me.
3387,0.0,False,uit_trying_to_make_everyone_feel_sorry_for_youhahaha_okay?_i_dont_hah
3388,0.0,False,r_Has_anybody_ever_told_you_that_&quot;you_could_do_so_much_better&quot;_about_a_person?yeah..._even_though_i_really_couldnt.
3389,0.0,False,r_u_g00d_at_artummmm__people_tell_me_i_am._but_i_dont_really_show_alot_of_people_my_stuff.
3390,0.0,False,r_u_in_love_with_someone_anonymously?what?
3391,4.0,True,r_Who&#39;s_the_biggest_douche_bag_that_you_know?you.
3392,1.5,True,Really?_Because_i_know_many_people_who_dont_like_you._Most_of_them_claim_to_be_your_friend._Sooooo__stfu_:)hahaha_why_are_you_telling_me_to_stfu_when_you_wasted_your_time_writeing_that?_lmao_okkkaaayy_jordin.
3393,0.0,False,Say_there_is_a_man_standing_in_front_of_you_with_$1_000_000_and_he_says_&quot;To_have_this_money_all_you_gotta_do_is_give_me_a_blow_job_that_lasts_at_least_10_minutes.&quot;__Do_you_give_the_guy_a_$1_000_000_blow_job_or_not?stfu
3394,0.0,False,Screw_the_people_who_are_dicks_to_you._:D:)_amen!_haha
3395,0.0,False,Seriously__leave_Tabi_alone._WTF_VVVVVexactly_lmao__and_i_no_who_said_that_and_he/she_does_it_all_the_time__ill_text_you_who__:)
3396,0.0,False,She_is_whatever_the_Hell_she_wants_to_be__and_not_one_bit_of_that_is_anyone_named_Cheyenne!hahahahha_:)
3397,7.5,True,She_isn&#39;t_bulmic!_I_made_her_really_upset!_If_you_want_to_talk_shit_to_her__PLEASE_shit_talk_me__instead_of_Tabi._So_please_leave_her_alone_D:<:)thanks.
3398,0.0,False,sing?in_the_shower
3399,0.0,False,Snobby_small_minded_people_live_everywhere_..._you_can_be_that_way_.._i_can_be_that_way_..._its_not_just_in_Texas_..._soo_yeahhhokay__cool.
3400,0.0,False,so__if_the_sexiest_man_alive_were_to_rape_you__would_you_enjoy_it?cant_rape_the_willing.
3401,0.0,False,so_i_just_hadda_say_thisever_since_jordin_albertsons_like_deleted_her_formspring_or_something__all_the_mean_comments_have_stopped_haha
3402,0.0,False,so_i_make_you_mad?_well_maybe_you_could_find_my_histery_book_for_me_and_cool_off_with_some_reading(:sorry_i_think_you_left_the_book_in_the_stands__get_the_joke_right_if_your_going_to_take_it_love_:)
3403,0.0,False,Someone_still_needs_to_read_someone_one_her_poems_>:(__(Smiley_is_not_pleased)hahahahahah_is_this_dakota?_ill_read_you_one_soooon
3404,0.0,False,Sometimes_I_wish_you&#39;ll_see_how_I&#39;m_in_love_with_you._And_I&#39;m_afraid_to_loose_you__espcially_you_tell_Dakota_your_poems_but_not_me._I_know_we_don&#39;t_know_eachother_that_long_but_we_did_loved_eachotherwell_if_this_is_who_i_think_it_is__you_didnt_ask_to_see_my_poems__and_i_wrote_some_for_you_and_i_showed_you_and_you_didnt_care_much
3405,0.0,False,Sounds_like_an_AMAZING_plan_:D_CAN&#39;T_WAIT<3haha_good_me_eitherrrrrr.
3406,0.0,False,Speechless..._that&#39;s_all_I_got_to_say_couldnt_think_of_anything_to_say_oh_ya_and_you_still_need_to_read_me_your_published_poem_that_way_when_your_famous_I_can_say_&quot;ya_I_knew_she_was_a_good_writer_before_she_became_famous&quot;_;):D_hahahahahahahah
3407,0.0,False,Starbucks_guy_&quot;It&#39;s_ten_o_clock_we_are_closing&quot;__My_Mom_&quot;You&#39;re_kicking_us_out&quot;great_times__lmao_he_spelled_your_name_so.....WRONG_lmao.
3408,5.0,True,Stop_Calling_Tabi_&quot;Fake&quot;_Obviously_Your_The_Fake_Bitch_That_Don&#39;t_Have_A_Life_I_Don&#39;t_Know_Tabi_But_She_Seems_Like_A_Nice_Person.HAHAHAHAH_thankyou__im_pretty_sure_that_the_anominous_person_get_the_picture_now_:)_ha__now_i_just_wanna_find_out_who_cheyenne_is_>.<
3409,0.0,False,Stop!_Leave_Tabitha_ALONE__she&#39;s_NOT_those_type_of_girls_that_you_can_just_fuck_with._She_just_wants_someone_to_LOVE_her__and_I_for_one_aboustly_love_heri_love_you_to_:)r_thanks_people_are_lameee
3410,0.0,False,Tabi__all_those_people_who_are_talking_shit_on_your_formspring_ANONYMOUSLY_need_to_grow_a_pair._If_they&#39;re_gonna_hate_on_you_anonymously_then_they_obviously_have_no_life._Grow_up__stop_trying_to_start_shit_with_her_on_the_internet._I_love_you_Tabi_(::D_awhhh_thankyou__your_the_best_:)r_loveyouto:D
3411,0.0,False,Tabi__I_love_you._(:_I_will_meet_you_one_day_(;:)_i_lovwe_you_to__:)_we_will_meet_haha_me_jo_and_you_could_go_to_grannys??????????????
3412,0.0,False,Tabi__now_what&#39;s_going_on?_D:_Text_me._(:hahahaha_its_nothing_:)_really._its_okay.
3413,0.0,False,Tabi__text_me?suree_might_be_a_bit_cuz_im_on_thaaa_phone
3414,0.0,False,TABI_AND_EVERYONE_ELSE_SHUT_UP_YOU&#39;RE_BEAUTIFUL-_samhahahaha_thanks_i_think?_did_you_call_me_beautiful?_thats_a_first_<3
3415,0.0,False,tabi_i_feel_so_bad_about_these_bitchy_girls_who_keep_on_saying_shit_to_you_on_here__if_they_even_knew_you_they_would_no_you_are_the_most_moddest_girl_i_have_ever_met.awhhhh_thank_you_sooo_much!!!_idk_why_people_keep_saying_that_i_think_im_so_pretty_haha_because_i_think_im_nothing_special_and_then_it_brings_me_to_the_im_fishing_for_compliments_when_im_litterally_not._idk_who_commented_that__but_thanks_all_these_people_need_to_get_a_life_and_stay_out_of_mine_because_they_obliously_do_not_no_me.
3416,0.0,False,tabi_i_think_your_the_best_but_you_push_me_away_from_being_your_friend_because_i_did_something_wrong_and_i_hate_myself_everyday_and_ive_always_regreted_it_happaneing_i_dont_know_if_you_know_who_i_am_but_i_want_you_too_know_i_wish_that_never_happenedwell_i_think_i_no_who_this_is.
3417,0.0,False,Tabi_is_real!!!_i_knew_her_when_she_lived_in_Idaho!-Kinlyhahaha_thanksssss_kinnn
3418,3.6666666666666665,True,Tabi_isn&#39;t_fake_in_anyways__so_go_suck_a_fat_one._SERIOUSLY._I_will_beat_your_ass._I_love_you_Tabi<3_((:<3_thankyouuuuuuuuuuuuuuuuu!!!!!!!!!!!!!!!!!!
3419,0.0,False,Tabi_Rocks_My_Socks(:_Looooove_Youuu_((Nahh_Homoo))hahahahahahahaha_<3_you
3420,0.0,False,tabi_what_makes_you_think_it_was_me?!_come_back_to_IF_you_know_you_want_toi_do_want_to.._:)_but_who_is_this_hahahahah
3421,0.0,False,Tabi_you_are_so_pretty_:)_just_wanted_to_say_that_hahahaha_thankyou_:)_omg_people_are_being_sooo_nice_to_me_haha_thats_sooo_nice!
3422,0.0,False,TABI_your_a_babeeee_look_at_you_its_like_woah!_giggidy_answer_this_question_tabi_is_such_a_hot_chick_that_she_burns_anyone_she_gets_close_to_your_hot_tabi_HOT_HOT_HOT!!!hahahahah_ummmmmmm_thank_you?_if_this_is_eric__i_will_kill_myself__who_is_this?????????????????r_but_hahahhahahahhahahah_this_made_me_laugh_sooooo_hard.
3423,0.0,False,tabi!_you&#39;re_hittin&#39;_on_my_bestttt_friend!_WTF._whooo_cares__i_love_you._:)hahahahaha_>:)_im_evil_mwahahahahahahahahaha
3424,0.0,False,Tabi&#39;s_a_ninja_:D_and_I&#39;m_a_ninja_star_you_spin_me_round_and_round._Lol_being_anonymous_hides_my_shame_for_making_that_lame_pickup_line_:)hahahahahahahhahahahahahahahahahahhahahahahahahahahahahaahahhahaahhahahaahahahaaaaaa!!!!!!!!
3425,0.0,False,Tabi._If_you_stopped_hating_on_Texas_everyone_from_Texas_will_stop_getting_pissed....so_just_stop.?_It&#39;s_that_easyummmm_jack_screw_you__not_my_fault_people_get_mad_about_a_stupid_state._and_also_its_a_inside_joke_so_every_one_is_lame.
3426,0.0,False,Tabi._You_know_I_like_u__but_I&#39;m_starting_to_get_that_u_don&#39;t_like_me._I_like_you_alot._Justin_boy_is_just_some_crush__while_I&#39;m_open_right_here_ready_to_love_u._Pryceugh.._r_well__okay_cool_that_you_like_me_thanks._but_being_rude_doesnt_help_anything_nor_is_it_going_to_get_me_to_like_you._sorry_if_that_sounds_mean.
3427,0.0,False,TABIAHHHH...ammmmmbbaaaaaa
3428,0.0,False,Tabigalejack.
3429,0.0,False,Tabitha__I_love_you._Please_come_into_my_life_and_love_me._You_are_my_life__it_kills_me_that_you_don&#39;t_love_me_back_:(hmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm
3430,3.0,True,Tabitha__ISNT_a_fake.people_steal_her_pictures_and_put_it_on_photobucket_maybe._But_she_is_the_ONLY_real_deal._Keep_accusing_her_she&#39;s_fake__then_get_off_her_formspring._She_knows_who_she_is._So_fuck_offamen__<3
3431,0.0,False,Tabitha_Jai_Locascio_I_love_you_sooo_much_<3okay
3432,0.0,False,Tabithaaaaaa_I_love_youuuuuuuuuuuuuu_<3:D_i_love_you_to<3
3433,0.0,False,tabither_youd_be_good_at_this.._do_you_grind_you_know_what_grinding_dancing_is?_at_the_shilo?hahah_yeah_i_no_what_that_is__but_i_dont_live_in_if_anymore_to_go_to_the_shilo
3434,0.0,False,tell_me_this_bra_why_is_you_so_awsomeeeeeee??_you_is_the_best_love_youuhahahahahahahahahahahahahhahaha_love_you_to_:)
3435,0.0,False,Texas_is_the_best_state(:_Everything_is_bigger_AND_better_in_Texas!!!_Bahahhhahahaha_okay_:)_nice_opinion.
3436,0.0,False,text_me(:you_text_mee
3437,0.0,False,Text_me?you_text_me?_haha
3438,0.0,False,Thanks_:)yeppp
3439,0.0,False,thanks_alot_hahahahahah_your_welcome.
3440,0.0,False,Thanks_for_ditching_me_on_IM_on_facebooksorrrrrrrrrrry.
3441,0.0,False,thanks!_so_are_you!_:Dhahah_thankyou_:)
3442,0.0,False,that_&#39;&#39;chelsea&#39;&#39;_girl_people_were_acusing_me_of_fakeing_i_finally_got_her_url-_www.myyearbook.com/cheyesexx_but_my_friend_justin_got_it_deleted_for_me_:)_soooo_just_sayin__im_real_:)_and_that_girl_was_fake.
3443,0.0,False,That_person_VV_isn&#39;t_daydrien_is_it?!?!?hahahahahahahahahahahahahahahahahahaha_nopeee_not_at_the_moment._hahaha_he_was_saying_stuff_like_that_earlyerr.
3444,0.0,False,That_wasn&#39;t_mehmmmmmmmmmmmmmmm
3445,0.0,False,That_you&#39;re_marriiieedddddd):hahahahah_yeah_sorry_:)_he_is_my_husband
3446,0.0,False,That&#39;s_okay;_I_have_Aidan(:awhhh_:)_good
3447,0.0,False,Then_report_Cheyenne_if_your_the_real_deal!!!!_Vvv_btw_your_cute_jbatman_(;hahah_yeah_he_is_my_husband_:)_and_i_willl!!!!!!!!!!!!!_thankyou_:D
3448,4.0,True,They&#39;re_called_skinny_jeans._NOT_make_you_skinny_jeans.okayyyyyyy?_hahahaha._im_not_fat?
3449,5.0,True,this_is_a_place_for_QUESTIONS__try_asking_some.r_will_you_do_me?r_what_color_of_condom?r_kidding._but_really.screw_you.r_and_stop_texting_me.r_and_probably_go_fall_down_some_stairs.
3450,0.0,False,this_one_and_the_one_about_boys_at_six_flags_flirting_with_you_that_were_older__yeah_that&#39;s_toohaha_okayyy_the_only_one_about_six_flags_was_with_me_and_nicky__name_another_:)
3451,0.0,False,thumbs_up!r_i_just_realize_our_sig_pic_is_thumbs_up!_well_mostly_you_xDyeppppppppppppppppppp
3452,0.0,False,To_all_the_people_saying_that_Tabi_is_fake:_Shut_your_faces._She_isn&#39;t_fake__I_know_for_a_fact.thanks!!!!_who_the_eff_is_this_cheyene_chick_they_are_talking_about??
3453,0.0,False,To_all_the_people_who_were_rude_to_tabi_on_here_you_can_just_shut_up.clearly_your_too_stupid_to_realize_it_but_this_is_a_place_to_ask_her_questions_not_be_a_complete_bitch_to_her.tabi:do_you_prefer_white_or_wheat_bread?lmfao_hahahahahhah_who_ever_said_tha_is_my_hero!_but_umm_i_loke_white_better_:)
3454,3.3333333333333335,True,To_the_question_below__when_you_said:_im_not_fat?_Arent_you_suppose_to_say_I&#39;m_not_fat__PERIOD?_Cause_if_you_put_a_question_mark_your_saying_your_fat._DUMMY.ummmm_actually_im_saying_im_not_fat_likee_in_your_stupid_for_saying_that.r_*dummie
3455,0.0,False,told_u_he_was_a_douchewelll
3456,0.0,False,ttabaabiii!1!!!!!?!?!?!?i_loooovvvveee_youuu!!!!!!!<3yayaay_soooo....hmhmhnhmYYEESS_i_thought_ofa_question!!here_goeez:::::what_is_your_favorite_BOOK!!!??*!@lockerbudddie@!*hahahahahahahahahahahhahahahaha__i_recently_read_the_weight_of_silence__and_its_really_a_good_book.r_*lover_buddies_for_life_**
3457,0.0,False,u_so_made_up_tht_guy_jaybeehaha_i_did?_lmfao__i_have_better_things_to_do.
3458,0.0,False,uhh_i_thought_this_was_for_questions_sooooo_heres_a_question_i_guess.haha_icecream_or_brownies_for_the_rest_of_your_life?_(only_1)thank_you!_oooooohhh_hot_brownies_right_out_of_the_oven_:D
3459,0.0,False,uhm_no_anonimus_person._maybe_you_needa_lose_some_homo.huh??_haha_what
3460,0.0,False,Uhmm_..._I_LOVE_how_you_people_are_like_quit_being_anonoymous_..._and_then_someone_saying_that_Jack_needs_to_grow_a_pair_....._REALLL_COOOL__:)_...._<3_Amberrhahahhaahhahahahahahahahaahahahahahahahaha.yeahhh
3461,0.0,False,Ur_BEAUTIFUL!_:):D_thankyou!!!_so_are_you!_seriously!
3462,0.0,False,ur_cooooooolthank_you.
3463,0.0,False,Ur_facebook_is_a_fake__cos_I_saw_5other_facebook_with_the_same_but_diff_last_name_and_same_pics_and_1_has_proofoh_please_give_me_the_links__that_makes_me_really_upset_people_are_using_my_stuff__i_sorta_do_have_proof__i_have_videos_from_school__and_to_sign_lanugage_videos__and_all_my_family_is_friends_with_me_on_it_and_people_from_school__but__tell_me_to_make_proof_i_will__but_give_me_links?
3464,1.3333333333333333,True,Ur_facebook_is_a_fake__cos_I_saw_5other_facebook_with_the_same_but_diff_last_name_and_same_pics_and_1_has_proofwell_i_pretty_much_have_proof__and_haha_im_reall_as_can_be
3465,0.0,False,Ur_Fiit_:)r:)_hahah_thanksss
3466,3.0,True,ur_not_even_really_marred?????_that_guy_is_a_fagit_u_2_r_not_even_goin_out??_i_dont_get_the_big_dealummmmmmmmmmmmmm?_i_think_im_aware_that_we_werent_really_married_haha_im_14__and_its_not_that_big_of_a_deal__and_if_you_dont_get_it_your_not_part_of_it_ssooo_you_dont_need_to_understand_:)
3467,5.333333333333333,True,ur_not_that_pretty..._and_u_think_that_ur_the_prettiest_girl..wow_its_stupid..your_evil__go_be_rude_somewhere_else__i_dont_even_think_im_pretty
3468,0.0,False,Uuhh_did_you_really_add_a_random_guy_you_don&#39;t_know_and_now_you_talk_to_him_all_the_time?_That&#39;s_a_little_desprate/_creepy_coughhaha_okay.
3469,0.0,False,Vampire_weekend_song__happy_mood__and_sad_moodhahahaha_hmmmm_thats_sorta_hard_to_choose._i_dont_listen_to_them_very_much.
3470,0.0,False,VAMPIRE_WEEKEND!:)))))))))))))))))))))
3471,0.0,False,Vv_ouch_</3_to_me__hey_I&#39;m_going_to_sleep.__Please_ignore_my_texts._And_tonight_don&#39;t_call._Talk_to_you_tomorrow...I_guess:/_ugh.._why_are_you_doing_this_again?
3472,3.5,True,Vvv_I&#39;m_sorry_but_I_have_a_wife<3_Tabitha_isn&#39;t_a_fake(:_omfg!_Let&#39;s_make_a_song!_An_name_it_&quot;Tabitha_Isnt_A_Fake_So_Fuck_Off_Anonmous_You_Have_No_Life_Haha&quot;hhahahaahhaahaha__sounds_like_a_good_song._lmfao_i_litterally_laughed_at_my_computer_for_like_3_miniets__and_my_sister_was_like_wtf
3473,0.0,False,vvvvvvvummmmmmmmmyeah_idk_either__i_honestly_think_its_that_person_we_were_just_talking_about__the_one_that_annoys_you
3474,0.0,False,Wait_my_phone?__-dakotahahahaha_yeahhhhhhhhhhhhhhhhh_member_when_i_was_makin_cup_cakes_and_he_like_would_text_me_and_be_like_hey_its_day_and_im_like_hi_and_we_would_talk_for_a_min_then_all_asudden_it_was_you_and_id_be_like_wtf_in_my_mind
3475,0.0,False,wait_sooo_is_there_like_a_lot_to_tell_me?mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm_yeah
3476,0.0,False,Wait._Are_you_Cheyenne?_I_sent_a_request_to_you?_Wait__why_is_your_name_Tabitha??_R_u_fake????no__im_tabitha_jai_locascio._myspace.com/tabiisaninja_face_book-_http://www.facebook.com/profile.php?id=1601024519_I_HAVE_NO_CLUE_WHO_THIS_CHEYENNE_IS__so_please_send_a_link_so_i_can_see_for_myself__because_i_guess_she_might_be_using_my_pictures.
3477,0.0,False,Wait._Are_you_Cheyenne?_I_sent_a_request_to_you?_Wait__why_is_your_name_Tabitha??_R_u_fake????no__im_tabitha_jai_locascio._myspace.com/tabiisaninja_face_book-_http://www.facebook.com/profile.php?id=1601024519_I_HAVE_NO_CLUE_WHO_THIS_CHEYENNE_IS__so_please_send_a_link_so_i_can_see_for_myself__because_i_guess_she_might_be_using_my_pictures__:)_thankyou_i_would_really_apriciate_it.
3478,0.0,False,Wait._Are_you_Cheyenne?_I_sent_a_request_to_you?_Wait__why_is_your_name_Tabitha??_R_u_fake????no__im_tabitha_jai_locascio._myspace.com/tabiisaninja_face_book-_http://www.facebook.com/profile.php?id=1601024519_I_HAVE_NO_CLUE_WHO_THIS_CHEYENNE_IS__so_please_send_a_link_so_i_can_see_for_myself__because_i_guess_she_might_be_using_my_pictures.
3479,0.0,False,Wait._Are_you_Cheyenne?_I_sent_a_request_to_you?_Wait__why_is_your_name_Tabitha??_R_u_fake????no__im_tabitha_jai_locascio._myspace.com/tabiisaninja_face_book-_http://www.facebook.com/profile.php?id=1601024519_I_HAVE_NO_CLUE_WHO_THIS_CHEYENNE_IS__so_please_send_a_link_so_i_can_see_for_myself__because_i_guess_she_might_be_using_my_pictures__:)_thankyou_i_would_really_apriciate_it.
